beta,time,cost
0.530000,103,2071849278980.243896
0.530000,103,2175607465527.107666
0.530000,103,2131047111944.615967
0.530000,103,2052623112191.205322
0.530000,103,2143672379206.347412
0.530000,103,2016042491502.598633
0.530000,103,2092555588622.203369
0.530000,103,2199994777451.977051
0.530000,103,2155731662128.137207
0.530000,103,2133678134851.985840
0.530000,103,2094264855391.700195
0.530000,103,2193311657557.831299
0.530000,103,2139510694082.961426
0.530000,103,2068849171205.272705
0.530000,103,2206597637344.280273
0.530000,103,2120049017306.581787
0.530000,103,2160683806340.609375
0.530000,103,2087784854408.298584
0.530000,103,2165376181894.333496
0.530000,103,2124801299462.775635
0.530000,103,2154046631511.418701
0.530000,103,2037853213297.688721
0.530000,103,2129334920249.163330
0.530000,103,2188935419050.626953
0.530000,103,2117726689901.364746
0.530000,103,2101512149228.194824
0.530000,103,2092984294313.833252
0.530000,103,2011869190636.159180
0.530000,103,2123945733912.560059
0.530000,103,2135785232893.378174
0.530000,103,2169376512142.802979
0.530000,103,2028431970337.372070
0.530000,103,2072956387413.820312
0.530000,103,2042064878057.016602
0.530000,103,2115974775030.515137
0.530000,103,2161217648235.869629
0.530000,103,2164641943216.720947
0.530000,103,2120948071230.318115
0.530000,103,2082518271032.268066
0.530000,103,2235160733316.492188
0.530000,103,2049787660805.992676
0.530000,103,2114865576472.977539
0.530000,103,2126975727740.367432
0.530000,103,2080509407490.190430
0.530000,103,2204909012359.799805
0.530000,103,2103990613588.267822
0.530000,103,2051561458916.852051
0.530000,103,2123754990301.339355
0.530000,103,2096527858293.726807
0.530000,103,2199379753401.726562
0.530000,103,2187193058219.916504
0.530000,103,2100860803054.144287
0.530000,103,2042185936358.781738
0.530000,103,2138440077241.413086
0.530000,103,2134845555845.409180
0.530000,103,2251208589246.499512
0.530000,103,2047370471098.508301
0.530000,103,2130927520579.942871
0.530000,103,2145019221966.640137
0.530000,103,2088917294317.643311
0.530000,103,2142704332274.659424
0.530000,103,2072773719704.514160
0.530000,103,2158673775283.737305
0.530000,103,2055492310113.540283
0.530000,103,2041472650846.643555
0.530000,103,2047993260081.215332
0.530000,103,2136453594119.588867
0.530000,103,2184678661551.671387
0.530000,103,2073760242918.932861
0.530000,103,2162108695805.884277
0.530000,103,2224705899271.193848
0.530000,103,2094510018421.763672
0.530000,103,2005844488206.602539
0.530000,103,2093806593854.958984
0.530000,103,2123866605424.170654
0.530000,103,2079971836203.305420
0.530000,103,2170583251593.839600
0.530000,103,2110396900856.587402
0.530000,103,2061140307099.233398
0.530000,103,2167935703258.125000
0.530000,103,2165047436743.586182
0.530000,103,2131343578758.135498
0.530000,103,2150213611701.627441
0.530000,103,2080668821407.732910
0.530000,103,2123962119650.022461
0.530000,103,2069772893610.666260
0.530000,103,2129580437911.581543
0.530000,103,1970841811698.305420
0.530000,103,2122403107728.901855
0.530000,103,2123271363094.068359
0.530000,103,2059768096596.879395
0.530000,103,2096767077670.713379
0.530000,103,2125122882227.709229
0.530000,103,2249464496120.895020
0.530000,103,2087338157569.271729
0.530000,103,2186935614175.449707
0.530000,103,2183995406101.549561
0.530000,103,2148180091444.941895
0.530000,103,2145908963781.508545
0.530000,103,2115022256919.657227
0.530000,103,2117301275861.590576
0.530000,103,2065087960109.459961
0.530000,103,2109588860436.462891
0.530000,103,2129370648663.604248
0.530000,103,2230431845274.671387
0.530000,103,2175331557846.667480
0.530000,103,2114428514916.508545
0.530000,103,2174232911330.068115
0.530000,103,2147434702153.665771
0.530000,103,2076119238732.284424
0.530000,103,2098687318876.937744
0.530000,103,2149536046349.013184
0.530000,103,2092009167500.853027
0.530000,103,2071892661640.834961
0.530000,103,2112638870838.357178
0.530000,103,2038173704307.191650
0.530000,103,2184640676354.691162
0.530000,103,2050436480776.172607
0.530000,103,2092070224042.937988
0.530000,103,2053732652505.830078
0.530000,103,2081285038213.726807
0.530000,103,2109265758905.764160
0.530000,103,2208424246481.570312
0.530000,103,2045961640447.958252
0.530000,103,2182284628849.649902
0.530000,103,2037141210364.608154
0.530000,103,2189821923240.674072
0.530000,103,2053022577413.482666
0.530000,103,2077564921670.157715
0.530000,103,2070918189132.580078
0.530000,103,2121528531352.284180
0.530000,103,2103075849603.688965
0.530000,103,2009494319141.421387
0.530000,103,2119047845268.950684
0.530000,103,2103020473384.591553
0.530000,103,2114475509891.632812
0.530000,103,2183119063159.769531
0.530000,103,2099413934684.162598
0.530000,103,2098620681853.512207
0.530000,103,2059226193738.208740
0.530000,103,2125772103040.399170
0.530000,103,2043440376917.949951
0.530000,103,2180203700139.179932
0.540000,103,2038626693191.804443
0.540000,103,2131063125264.115234
0.540000,103,2175241821750.781982
0.540000,103,2061106361479.962646
0.540000,103,2106765991586.093506
0.540000,103,2132529446110.083740
0.540000,103,2192134931077.010254
0.540000,103,2092583053892.878174
0.540000,103,2112239107843.708496
0.540000,103,2078103753159.905762
0.540000,103,2042935080646.433105
0.540000,103,2151062591952.318359
0.540000,103,2187081082337.604004
0.540000,103,2139643433385.299561
0.540000,103,2115316470326.459229
0.540000,103,2045098355048.742188
0.540000,103,2131621680687.984619
0.540000,103,2162150038926.730225
0.540000,103,2065826714758.902344
0.540000,103,2117039607082.281738
0.530000,103,2074906975276.139160
0.530000,103,2152594339041.523438
0.530000,103,2127492514086.979004
0.530000,103,2049256348052.009766
0.530000,103,2134717379489.344482
0.530000,103,2069368973202.908691
0.530000,103,2089946931132.493408
0.530000,103,2090390165478.297852
0.530000,103,2095725688368.806885
0.530000,103,2074724327362.705566
0.540000,103,2115009726113.986816
0.540000,103,2062186850937.958008
0.540000,103,2066828878319.829346
0.540000,103,2062292123174.737061
0.540000,103,2069763063625.974365
0.540000,103,2106218674032.291260
0.540000,103,2071569032822.561279
0.540000,103,2136118329775.391846
0.540000,103,2077860294370.902832
0.540000,103,2090234544269.843506
0.540000,103,2115010610172.814697
0.540000,103,2115603406722.967041
0.540000,103,2104924055338.885254
0.540000,103,2157272320899.646240
0.540000,103,2036940089296.073975
0.540000,103,2163646689899.258301
0.540000,103,2126416824149.490723
0.540000,103,2107964017876.978027
0.540000,103,2132976801757.958740
0.540000,103,2112743127338.207764
0.540000,103,2023431755042.510254
0.540000,103,2092205165335.428711
0.540000,103,2205094446353.816895
0.540000,103,2057180818501.203857
0.540000,103,2213561499571.131836
0.540000,103,2126659665163.280029
0.540000,103,2182468105373.316650
0.540000,103,2129123064687.244385
0.540000,103,2154199864521.012695
0.540000,103,2129274852690.819824
0.540000,103,2024930580013.763916
0.540000,103,2090309653538.010498
0.540000,103,2153850437705.497070
0.540000,103,2159209054128.966309
0.540000,103,2060030792456.941162
0.540000,103,2094442929536.009766
0.540000,103,2146757384571.320557
0.540000,103,2072291305697.990479
0.540000,103,2087900772771.475098
0.540000,103,2102759660678.012207
0.540000,103,1976085172945.131592
0.540000,103,2136936512337.572998
0.540000,103,2137637318835.483398
0.540000,103,2149839934045.049805
0.540000,103,2063519179740.169434
0.540000,103,2043390955734.886475
0.540000,104,2118393851276.631592
0.540000,103,2148380994200.485107
0.540000,103,2061490353059.737793
0.540000,103,2066636163137.871094
0.540000,103,2091570466849.378418
0.540000,103,2083275397207.519287
0.540000,103,2170027165471.438232
0.540000,103,2114594915676.158447
0.540000,103,2105892799754.380127
0.540000,103,2103259884736.311523
0.540000,103,2135660600666.105469
0.540000,103,2106725188771.414551
0.540000,103,2119818489073.785156
0.540000,103,2108600909490.154053
0.540000,103,2064890343114.739014
0.540000,103,2034179320566.648193
0.540000,103,2141305054484.770996
0.540000,103,2050328416166.839355
0.540000,103,2026844810951.817139
0.540000,103,2133549797970.115234
0.540000,103,2124185444155.033203
0.540000,103,2149144221236.658447
0.540000,103,2047536500927.917480
0.540000,103,2067049423795.871338
0.540000,103,2091843595799.096436
0.540000,103,2010915427000.879395
0.540000,103,2134244327504.064697
0.540000,103,2076289939687.737061
0.540000,103,2083508707496.581543
0.540000,103,2093947167886.115234
0.540000,103,2118897026190.319824
0.540000,103,2207915115728.622559
0.540000,103,2137275346051.138428
0.540000,103,2109340240417.972656
0.540000,103,2111921132810.565674
0.540000,104,2064792962038.378906
0.540000,103,2101516642437.062744
0.540000,103,2170779878009.346924
0.540000,103,2107558627091.057617
0.540000,103,2092115354457.406250
0.540000,103,2118418326052.192627
0.540000,104,2197664130846.986572
0.540000,103,2196647313712.162109
0.540000,103,2078445823741.299072
0.540000,103,1985217034942.592773
0.540000,103,2053032662777.519043
0.540000,103,2071394144275.359131
0.540000,103,2149388111796.643555
0.540000,103,2157649587229.306641
0.540000,103,2039148800767.977295
0.540000,103,2082633507890.244629
0.540000,103,2245033205621.752930
0.540000,103,2072191780468.218506
0.540000,103,2117421008786.983887
0.540000,103,2151603122545.486328
0.540000,103,2066484504877.910400
0.540000,103,2099836418236.077393
0.540000,103,2170587407513.892578
0.540000,103,2099259210693.471924
0.540000,103,2177536303400.025146
0.540000,103,2107136613733.256104
0.540000,103,2118045800969.020508
0.540000,103,2104458050491.286621
0.540000,103,2147720407117.569824
0.540000,103,1997059625201.160889
0.540000,103,2185074585044.791260
0.540000,103,2054595820682.438232
0.540000,103,2133688156703.404297
0.540000,103,2109284643166.759033
0.540000,103,2105755233337.886230
0.540000,103,2018065925679.772461
0.540000,103,2065777337051.629639
0.540000,103,2117663797520.081543
0.540000,103,2044842646309.310547
0.540000,103,2139127302172.234131
0.540000,103,2143692569234.335449
0.540000,103,2084367854946.023438
0.540000,103,2087156847873.566162
0.540000,103,2074817954012.510498
0.540000,103,2078868461829.496582
0.540000,103,2199797500091.012695
0.540000,103,2151115823431.551758
0.540000,103,2141704663060.637939
0.540000,103,2069350636528.320801
0.540000,104,2066616279308.277588
0.540000,103,2104390947642.032471
0.540000,103,2182594143671.057861
0.540000,103,2052475019859.963867
0.540000,103,2184528595226.238525
0.540000,103,2165943884599.557129
0.540000,103,2075611387479.008545
0.540000,103,2063831168887.330078
0.540000,103,2071697004351.270508
0.540000,103,2183703975554.368652
0.540000,103,2111561851611.115967
0.540000,103,2096313454131.011475
0.540000,103,2111931345156.420166
0.540000,103,2073437600587.418945
0.540000,103,2129584245059.251709
0.540000,103,2090659398847.505127
0.540000,103,2081264130116.666504
0.540000,103,2107559913229.211182
0.540000,103,2123916193603.357178
0.540000,103,2033908089161.413086
0.540000,103,2129944235835.770508
0.540000,103,2120143290733.277588
0.540000,103,2212470419142.563477
0.540000,103,2205926902726.981934
0.540000,103,2146743388310.611328
0.540000,103,2152495875098.866943
0.540000,103,2114996855693.340820
0.540000,103,2205253408641.419434
0.540000,103,2195699602551.987549
0.540000,103,2099819000792.041748
0.540000,103,2105013994059.852783
0.540000,103,2173154152278.593506
0.540000,103,2088658407437.273682
0.540000,103,2064492297694.249512
0.540000,103,2094641487853.881592
0.540000,103,1979462069596.467285
0.540000,103,1991727164691.418457
0.540000,103,2185556313697.594238
0.540000,103,2136979772971.246826
0.540000,103,2166321828830.670166
0.540000,103,2129482872636.625732
0.540000,103,2182085012131.952393
0.540000,103,2096153557640.421387
0.540000,103,2068698730416.820068
0.540000,103,2098897802471.787354
0.540000,103,2100489550865.076904
0.540000,103,2136385443462.641846
0.540000,103,2083666119330.809814
0.540000,103,2081218129900.739990
0.540000,103,2049543265704.408447
0.540000,103,2212564338852.257324
0.540000,103,2173544515999.434570
0.540000,103,2084909558291.562744
0.540000,103,2178718763569.690674
0.540000,103,2074212471671.052246
0.540000,103,2208908590596.717285
0.540000,103,2114076879329.856934
0.540000,103,2126284943939.291504
0.540000,103,2112918703318.604004
0.540000,103,2064053954522.217529
0.540000,103,2139548944342.344971
0.540000,103,2077472048290.788086
0.540000,103,2119974252707.521240
0.540000,103,2143482252020.094238
0.540000,103,2044679568830.791748
0.540000,103,2090715837198.063965
0.540000,103,2107341515139.230713
0.540000,103,2100056767208.857910
0.540000,103,2053495434424.517090
0.540000,103,2201199902673.363281
0.540000,103,2161379155410.297607
0.540000,103,2082559554634.606689
0.540000,103,2129971020549.885742
0.540000,103,2173762507426.492920
0.540000,103,2080267623012.604980
0.540000,103,2048996294432.998535
0.540000,103,2031352599411.716553
0.540000,103,2066332486629.128418
0.540000,103,2029317396959.732422
0.540000,103,2161783809874.490479
0.540000,103,2128557487626.582031
0.540000,103,2140352447331.960449
0.540000,103,2161212211866.395264
0.540000,104,2152650672123.825684
0.540000,103,2099166249812.461182
0.540000,103,2096168613474.843018
0.540000,103,2110205410045.871094
0.540000,103,2157355710987.109131
0.540000,103,1936169360752.093750
0.540000,103,2145735546079.211914
0.540000,103,2109585251263.121338
0.540000,103,2095009959924.308594
0.540000,103,2078230083882.747803
0.540000,103,2089061925806.786133
0.540000,103,2067091917378.168945
0.540000,103,2166328618842.000488
0.540000,103,2202780951876.964844
0.540000,103,2186011162007.830566
0.540000,103,2108429747932.752686
0.540000,103,2055251343470.588379
0.540000,103,2119172232871.358154
0.540000,103,2125162625829.083984
0.540000,103,2141118777908.009033
0.540000,103,2043044544214.295898
0.540000,103,2135663912282.728027
0.540000,103,2082090022453.055176
0.540000,103,2058655540703.597656
0.540000,103,2108185136511.991699
0.540000,103,2147036220078.399658
